  x_AR	                    x_MA
  -2.4818771248820775e+00  -9.5375690827551807e-01
  -1.6328427618650654e+00  -1.0414981186003471e+00
  -2.5009852853756436e+00  -1.6434579626040691e+00
  -1.2045479664085492e+00  -1.0235526097034766e+00
   7.4099687512666601e-02   1.3017019737907470e-01
   2.6539110730155147e-01  -2.1670743034372530e-01
  -7.6663334513394610e-01  -7.5850453661499562e-01
   6.9298267214076253e-02  -3.3409865771488190e-01
  -3.1262717377439847e-01  -5.6974868950159197e-01
   2.9880259347805299e-01   7.8691682933657262e-02
   1.9778602246025101e-01   3.7812141568397001e-01
  -1.8165023273079444e+00  -1.8226459401291506e+00
  -3.6371939781533269e-01  -2.5410570861803206e-02
  -3.4361501071852274e-01  -1.0650345562213243e-02
  -3.3563177011874029e-01  -4.8417666925241382e-01
   4.0136260806538981e-02   7.0269506536811110e-01
   6.8931667034789323e-01   1.0688125183374730e-01
   1.0395918389493466e+00   6.7154264378760042e-01
  -6.7117974988606532e-01  -7.1069913390137973e-01
  -7.8665105616348774e-01  -8.8639309379880127e-01
  -1.4156728119034496e+00  -8.9734962723760758e-01
  -1.6428908351160927e+00  -1.2532406586776796e+00
  -1.4636766403166033e+00  -3.7460596978832811e-01
  -1.5257055881912518e-01   1.6941911682198016e-01
   1.0128158694571592e+00   1.0115157944827302e+00
   1.7276974576340902e+00   1.2031834812284468e+00
   1.3273152722470518e+00   5.3779783371704171e-01
  -1.3048781133482290e-03  -6.7731162880094042e-01
  -9.2170549052004502e-02  -4.5219874981873243e-01
   9.4750016865738362e-02   6.4056923129676493e-02
  -3.1002184304374365e-02   6.6579046162068306e-02
  -1.3223893299924430e-01   2.6382222731340288e-01
  -9.6979097959615379e-01  -6.9862562469600098e-01
  -2.1932199025991488e+00  -1.6652164941060366e+00
  -1.5641625140894890e+00  -7.9102539171661523e-01
  -4.2645288556879679e-01   1.0274268640580811e-01
  -1.8006969423463759e-01   1.1673849443550875e-01
   5.1186851542504286e-01   6.2402969631159722e-01
   3.9682651669553076e-01   2.8775865475586471e-02
   1.2327268637066489e+00   4.7054807574943280e-01
   1.9103458048682174e+00   1.3149879688353829e+00
   2.0434647609430856e-01  -4.6359984357758266e-01
  -9.1777071396703769e-01  -9.2999850738627021e-01
  -1.9108963288278324e+00  -1.4118568048024440e+00
  -1.0800578002731198e-01   8.4580153831979712e-02
   7.0363123698563013e-02   8.2578885578164951e-01
  -3.9693843577315180e-01  -2.6480457762541298e-01
   1.4792446555565830e-02   3.1040486466421224e-01
  -1.0699212118728718e+00  -1.2196081148026801e+00
  -5.3396058930901114e-01  -4.9054207641484476e-01
   1.4452128660003969e+00   1.5848994724506726e+00
   7.6890127228533234e-01   2.0974555433863523e-01
   1.4150914139982100e+00   1.0400156516442938e+00
   9.7731351676319655e-01   5.4831241996973001e-01
   8.4497464673080858e-01  -1.9490204486618529e-01
  -9.2957397327528479e-01  -5.6711695117893501e-01
  -2.2766123887924352e+00  -1.9419240506068141e+00
  -2.1371044845904756e+00  -1.0851053059524680e+00
  -2.2963183543209462e+00  -1.1803475020259069e+00
  -2.6510400994360137e+00  -1.3717175251849407e+00
  -9.5394884583445050e-01   7.8311808393117299e-02
  -1.3298603804608893e+00  -8.8280565722540350e-01
   2.6439023597118777e-02  -4.4649361070945442e-04
   2.4510245117456986e-01   3.4996975997530899e-01
   5.6990786670932492e-01  -3.3695776090687307e-01
   6.6094471491620088e-01   4.6961383612844654e-01
   2.3408587426865610e+00   1.3119443479305115e+00
  -2.1951945944072593e-01  -6.4922053743054386e-01
  -1.5461324520302866e-01  -4.9097921683213902e-01
  -1.3681012961004677e+00  -8.1333008335752666e-01
  -1.8246259563710536e+00  -1.7535586576821889e+00
  -1.8143511984961151e+00  -3.2883077727728138e-01
  -2.4361756490005582e-01   1.8423727201700280e-01
   1.8409442979964736e+00   1.8360786143056393e+00
   2.6873118434348906e+00   2.0206794691277583e+00
   3.1109392034540662e+00   1.7001808682155610e+00
   1.0559790530430988e+00  -9.5803401650946751e-02
   1.8410998995494454e+00   5.2020457277541199e-01
   1.6649382929537377e+00   1.1660360831120375e+00
   9.8442992777651250e-01   2.9461378913653835e-01
   7.3403209207527564e-01   1.0500081149214542e+00
  -1.2127855715743268e+00  -1.1126069639711833e+00
   1.5604982292302649e-01   3.2048556629053915e-01
  -2.4406789276264185e+00  -1.2769857184043232e+00
  -2.4422643153563670e+00  -1.8716681123674430e+00
  -3.0324268481555006e+00  -1.0376776504484369e+00
  -1.3435076854250476e+00  -1.0102439619731565e+00
   7.2454679361241014e-01   1.6242834178193222e+00
   1.6991370406661384e+00   1.1861980274874366e+00
   1.1989640886565267e+00   4.4128299655885250e-01
   2.1492771699563202e+00   1.0109487228036285e+00
   1.4494656644496480e+00   1.9802947757611170e-01
   5.8431674767482367e-01  -1.6811499162133139e-01
  -4.0208494607277873e-01  -2.8097427989878365e-01
  -4.3594208385415212e-01  -4.6783467851592830e-01
  -9.2290248039256673e-02   3.4156637044074045e-01
   5.6644951188410286e-02   3.9891025541903768e-01
   4.4236311622937630e-01   5.6452813025012083e-01
   9.2373456020434275e-01   7.7564971220389745e-01
  -1.4829955522412701e+00  -1.4465090880497644e+00
   4.3953236264500362e-01   3.7798271503762926e-01
  -5.0672056638760588e-01  -1.4486176355966895e-01
   7.9042143802508158e-01   2.4490946639093356e-01
   7.9253821082946441e-01   1.4050203808655382e+00
   1.6844986595717493e+00   5.1280455920802093e-01
   6.1576295700840189e-01   5.0250684157716408e-01
   2.7378882390960264e+00   1.6849661072041138e+00
   1.9258865618916805e+00   1.2373128460847773e+00
   1.3228797078782262e+00   3.4067510706373288e-01
   6.7462459823365717e-01   6.6087013722794796e-01
   4.2133784536021091e-01  -1.8382902080870892e-01
   2.6687012319482006e+00   2.3552603013937845e+00
   3.5841069805131864e-01   3.6936778887650090e-01
   2.3872466928299674e+00   1.5514504500104116e+00
  -2.1377911525834326e-01   1.5674204188587362e-01
   2.6466838866328224e-01  -7.9102905417754765e-01
  -1.6241266411841861e+00  -2.2420273320978062e-01
  -1.2642251415219667e+00  -1.4033616008288532e+00
  -1.3601163350522907e+00   4.7871523566623428e-02
  -9.0878679159555686e-01  -4.8767028290824088e-01
  -5.3824450726196460e-01   8.2798229460834871e-02
   7.5866942915048396e-01   7.5127569577171560e-01
  -1.4006381940387218e+00  -1.3661762529194086e+00
  -1.8589072465353396e+00  -1.5964569205451005e+00
  -2.0877269422851574e-01   1.7625673377196374e-01
  -5.2200231049029022e-01  -6.0786011026063980e-01
  -1.1441679507461957e+00  -5.5461480430233501e-01
  -1.1514664519957940e+00  -6.0078155863912874e-01
  -2.6275545569928749e-01  -5.1889772347026963e-01
  -1.4071328400123688e+00  -9.0785378575480824e-01
  -5.0421143457595563e-01  -2.8230914746378966e-01
  -1.5588902760380668e-01   8.9461670513411390e-02
   3.4073831902351498e-01  -5.7644783134384189e-02
  -7.3234647666429592e-03   1.8033558952441439e-01
  -1.1286436800917421e+00  -1.2683353494823031e+00
  -1.3101730029891292e+00  -1.0572818489672047e+00
  -2.0428727510733911e+00  -1.3830513903838415e+00
  -1.0392069704315259e+00  -5.4551130628035027e-01
  -1.2940532890751086e+00  -3.9353928692928175e-01
  -8.6111865711796454e-01  -6.5037864270802659e-01
  -1.2762087738588921e+00  -6.5327350161998954e-01
  -6.1493277585331019e-01  -6.8726660911802018e-01
  -1.4050615676561256e+00  -9.5866375390179392e-01
  -7.8857288200838394e-01  -6.8234206582671220e-01
  -2.1793669170693959e+00  -1.4841095972029505e+00
  -5.8991536514133291e-01  -4.9138773351210374e-01
  -1.8398779333876365e+00  -9.8959538991977258e-01
  -1.6351594037853996e+00  -1.5082776260196074e+00
  -5.5318264350892454e-01   2.7315618829847760e-01
  -8.8452006807775008e-01  -1.0393196681918269e+00
   7.8329250310366805e-02   2.2781645145319857e-01
  -6.3655600209214847e-02   2.7183744098526752e-02
   2.6072249797889357e+00   1.4609177595404046e+00
  -8.3426287739189076e-01  -7.5686489072217089e-01
   1.1260501469815640e+00   1.0977622775776658e-01
   9.3980619670495480e-02   4.9485628832224771e-01
   1.9064274296574297e+00   4.5642507249459080e-01
  -1.8785730031330439e-03   8.4498707783273774e-01
   8.3799911573467623e-01  -1.1586144484415668e-01
   7.7150305264106345e-01   9.5410669260376324e-01
   1.8202118255618238e-02  -4.7580475829108804e-01
  -1.1309586908799780e+00  -5.9933029632850909e-01
  -5.8195114476379717e-01  -2.5759162105896760e-01
  -2.7686351898517636e-01  -5.8526408466568078e-02
  -1.9776426117790056e+00  -1.2251497474026400e+00
  -9.4345856177819920e-01  -3.5481002274733958e-01
  -7.3350928870661058e-01  -2.4541154825303732e-01
  -5.7026510270419231e-02  -1.8929324745388051e-01
  -4.8139680771072335e-01   1.0960515320749105e-01
  -3.3940794329291413e-01  -6.6164255603610200e-01
   1.3311505315262133e+00   1.0795979122875745e+00
   2.5029852605006755e+00   1.7042163386166349e+00
   8.1816148445199788e-01   9.5958151160428676e-02
   1.1699178839999416e+00   5.7362256795870525e-01
   6.1422757959097929e-01   6.1310005558235355e-02
   1.4774397215781834e+00   7.0840809850182251e-01
   1.4129403167401983e-01   5.0325028472716915e-01
  -5.9122453207067716e-02  -3.3229824514120010e-01
  -4.9255340859159324e-01  -1.6212751201524642e-02
  -1.4968866996318575e+00  -1.2399801824922392e+00
  -1.3587717956880780e+00  -5.2308617761289966e-01
  -2.8418395779661241e+00  -1.7519708192204371e+00
   1.3196127648784639e-03   3.9793762873964256e-01
  -1.1092458120506472e+00  -1.7535693882172013e-01
   1.0590648111096297e+00   4.4364343468467332e-01
   1.8573566431483555e+00   2.0007464554447454e+00
   1.2882422351779867e+00  -3.2901128122056988e-01
   3.2646579210444321e-01   1.3210199137619194e-01
  -1.6264064838623798e-01  -6.6742505499900806e-01
  -5.2189547378933643e-01  -7.0141198388169201e-01
   4.4494574071242521e-01   8.1010206310336841e-01
  -1.9806770512828593e+00  -1.4061534443382970e+00
   3.1012258260197390e-01   5.0317532558789779e-01
   7.1031503138690000e-02   5.9320653690522995e-01
   1.1026662910410618e+00   2.6741562989463574e-01
   6.2117953643412283e-01   1.0981925942207447e+00
   7.2356601862263215e-01  -2.8799534725476661e-01
   1.5166291044418909e+00   1.1545521331199469e+00
   1.1136156950656060e+00   5.4337125928554186e-01
   1.1578512733769319e-01  -2.4069889430102970e-01
  -4.1154727952034659e-01  -2.1350386150562539e-01
   1.0912719243859073e+00   7.6464027883840069e-01
   3.7425184433557057e-01   4.7608742086542566e-01
   2.1039861470171661e-01   1.5856528709012893e-01
   2.7108949834255269e-01   4.5666682169958250e-01
   3.0131693278407845e-01  -1.4210882753151807e-01
   3.9794515054394647e-01   4.8382426846126741e-01
   2.1480009462948535e-02   4.9774566448094436e-02
   5.6714056547944980e-01   3.6056824292810374e-01
   1.5343176993968339e+00   1.3043955052117362e+00
   5.3751499113308610e-01   1.1902216287222375e-01
   1.1473494798998678e+00   7.8286824203901983e-01
  -3.1501506449200078e-02  -1.4677026785215178e-01
   1.4369018506448505e-02  -3.9435021264045239e-01
  -6.0702958951209440e-01   7.5121828432869742e-03
  -4.3868058571078233e-01  -4.5349446429666340e-01
  -1.2244874927875760e+00  -4.8660040072393662e-01
  -1.9640973075171382e+00  -1.3713118695847681e+00
  -2.4085132726502820e+00  -1.4488016130267365e+00
  -8.3708336113672166e-01  -1.9525636944983107e-01
   7.7348854926353117e-01   1.0293936019315846e+00
  -5.2968122842157483e-01  -4.5990059466032374e-01
  -3.5478608698734770e-01  -4.4183386853130407e-01
   5.3134105385561758e-01   2.2113129578590768e-01
   5.4523201473445004e-01  -1.5395045498147655e-01
   1.4735149666507381e+00   1.3089507028613032e+00
   2.1496979711908781e-02  -2.6085127293554422e-01
   5.6756208355721649e-02  -4.5141060152320711e-01
  -2.1754752628739755e+00  -1.4830015473603249e+00
  -1.8989265507107493e+00  -1.6236992935361869e+00
  -7.2099137997065244e-01   4.4844363095766693e-01
   3.1022724285379333e-02   1.8470734970014691e-01
  -5.5266800776724845e-01  -1.6541299247442333e-02
   3.1056290149608096e-01   2.0504685317354768e-01
  -4.1394994198833668e-01  -6.9644343744087567e-01
   7.3618842056198586e-01   3.4050919773046628e-01
  -1.7762939732156944e+00  -1.3057819479636810e+00
   7.2555986430246722e-01   2.9940395602449160e-01
  -3.9965755007714376e-01   2.2266289864752714e-01
   1.3651372807789044e+00   4.3019269015708456e-01
  -8.0890512260565317e-01   2.5437646821335869e-02
  -6.2029606923080505e-01  -1.3520799052912111e+00
  -2.4683942632923186e+00  -1.3743510904458953e+00
  -2.7599476012107624e+00  -2.2916197225095702e+00
  -2.2330729808615426e+00  -7.2886048684131954e-01
  -2.6695573370224279e+00  -1.6175130634730552e+00
  -3.6273409934305345e-01   3.3313072729596438e-01
  -9.4999411900468722e-01  -3.3002757197628985e-01
   1.5801702491178811e+00   7.1163460987417615e-01
   4.7204290150792544e-01   5.0009725189805032e-01
   4.3006755829354826e-01  -9.1254035874003825e-01
  -1.2602541946987506e-01   7.0312816367291073e-02
   2.0130325897343901e+00   9.0429137043347707e-01
   2.2198777869925657e-01   2.0828207878232050e-01
   4.3234144225277954e-01   5.6181786205684772e-02
  -3.5422695749781741e-02   1.8948404943942304e-01
   9.6653086003155653e-01   2.6436131869995705e-01
  -4.4571504340856044e-01   4.9701800735116486e-02
   7.2314120202987064e-01   4.8348958487471894e-01
  -8.7157577043679324e-01  -4.9938058455221723e-01
  -3.3659735244037342e-02  -2.6592591032159829e-01
   3.6590656055957371e-01   8.7973164559033690e-01
   1.6091890477854811e+00   8.9119769281586514e-01
   2.0940668010914152e+00   1.8189179050701956e+00
   2.2071017672815501e+00   1.1880420435413157e+00
   2.1096010514229109e+00   1.0729551039964602e+00
   6.7668702018482951e-01  -1.3365591982487657e-03
   8.2362406887956496e-01   2.9917918082799411e-01
   5.8661304159709016e-01   6.2375694213696498e-01
   1.6151769906252911e-01   5.0850310832859333e-02
   1.2828004431545090e+00   1.5031758029850149e+00
   1.9451939655255219e+00   1.5085755541157202e+00
   8.9870208097793602e-01   4.1013572769930212e-01
  -5.6112094821766911e-01  -4.9799647754976056e-01
  -1.9391741824696811e+00  -1.6963812068623290e+00
  -1.1345146456414748e+00  -6.0358695787142069e-01
  -2.0577311032104206e+00  -9.0176574200183168e-01
  -1.7345674304620191e+00  -8.3709073068470585e-01
  -2.2517727543661392e-01   6.4418242874980614e-01
  -7.5097430858828695e-01  -7.4735804117643634e-01
   2.1850189693622163e-01   2.6602513265590583e-01
  -6.0188931880740992e-01  -4.7773008816712109e-01
  -9.4059244924143937e-01  -1.3807504381209150e+00
   3.2386829792595673e-01   6.6471205201530581e-01
   1.1216164119926193e+00   6.0706543369631771e-01
   1.4852042188943813e+00   1.0277645231753740e+00
   1.0848035597449672e+00   6.9869212396368707e-01
   8.4682699565774511e-01  -4.0633230808381771e-03
   4.7358282506601124e-01   1.2417040392637028e-01
   1.0283099054474070e+00   6.5675639324730772e-01
   3.2014915827519330e-01   2.8574173291022981e-01
  -4.7004753504400371e-01  -4.1781280165795281e-01
  -1.3207320341108866e+00  -7.9177185429960928e-01
   6.7832898781983320e-01   7.0433388884115877e-01
   5.7718804683468100e-02   3.7635392398937423e-01
  -1.1528513741653454e+00  -9.7629440262873646e-01
  -1.4447860269284547e+00  -7.2212338145081589e-01
  -1.0315811433483610e+00  -9.6975628842300399e-01
  -1.9583849327152769e-01   1.9176945172852186e-01
   1.2798553416767446e+00   1.4097463412670272e+00
   2.1911032854329360e+00   1.4964629859788940e+00
   1.5570671134152851e+00   6.9231477227584237e-01
   9.7194627823266844e-01   1.1677403653393861e-01
   1.0762048367028398e+00   3.4079994717369599e-01
   1.2303425334629705e+00   6.5191589310752474e-01
   9.2540699501528567e-01   7.4488742713284384e-01
   4.5495712656838411e-01   3.7612219531404967e-01
  -5.5431341292701752e-01  -4.7355511563715197e-01
  -1.1825754379799829e+00  -8.1627641872164747e-01
  -1.0130717018096733e+00  -3.9289878211593166e-01
  -1.4744995328372978e+00  -7.6158646846248479e-01
  -1.9965454582037419e+00  -1.1059470163535732e+00
  -1.0668438823709128e+00  -3.1056589365850240e-01
  -2.2577885046213497e+00  -1.5865775568584972e+00
  -8.9382006767956368e-01  -4.5072604896775281e-01
   2.9955666902145017e-02   5.0689141531228454e-01
   5.7650550231988884e-01  -2.6170788424463451e-02
  -4.2939057624021187e-01  -2.4307775615601676e-01
  -3.6784404394542053e-01  -7.7677714141027376e-01
  -3.3743109709873326e-01  -4.4985717877446690e-01
  -3.6705532052029816e-01  -3.6826362464982842e-01
  -1.3851742464884798e+00  -8.9949853776346556e-01
   1.2380195365771951e-01   2.6195600105990591e-01
   7.5768281548530680e-01   7.5012723257807123e-01
   6.2437452404975080e-01   2.2814867094503039e-01
   1.0665222837821178e+00   9.0253661375154715e-01
   5.8930052782753928e-01  -5.7261645115605608e-02
   2.0548449966044346e+00   1.2541090067401883e+00
  -1.8098708043301182e-01  -2.2536908108692150e-01
  -6.5890003969862176e-01  -1.0060983666784766e+00
  -1.8710912294555615e-01   4.3759501536089063e-01
   8.1931759286052119e-01   3.8925840236259490e-01
   1.8348350806802494e-01   6.1849682376448134e-01
   1.1339069451536148e+00   9.4176468682262360e-01
   2.1999301359674730e+00   1.5259419537643824e+00
   1.0483833794228834e+00   2.7806447249808791e-01
  -1.3523524214223004e-01  -3.4522782901331012e-01
   2.0925423491844013e+00   1.5865127925566958e+00
   3.8220943029478482e-01  -3.6650558289320623e-02
  -1.7229923284338775e+00  -1.4337135829544927e+00
  -1.1424146445053320e+00  -1.7198712243668562e-01
  -1.8412126680865923e+00  -1.5659316450043133e+00
  -1.3678283904510966e+00  -4.0632218564043721e-01
  -2.0587727721506019e+00  -6.6605722578549720e-01
  -1.0582041086816463e+00  -8.9918087772358446e-01
  -5.6898286075650506e-02   5.4783469140359431e-01
   9.8593914170775065e-01   5.2913192417535881e-01
   8.7489056332686110e-02  -8.6644971657497294e-02
  -6.3852573089215614e-01  -9.6638338431631277e-01
   1.7204269355733579e+00   1.1663982466701754e+00
   1.1541062288618382e+00   5.9934807119955003e-01
  -3.9144055691606838e-01  -6.8526101793601546e-01
   6.9618097602371143e-02   3.4968069221225967e-01
   1.3303768461905421e-01  -3.5319183363138018e-01
  -1.5841047941635944e-01  -2.5933621188764605e-02
   1.8296060238191053e-01   6.2283072428406561e-01
  -4.9380805369853731e-01  -5.5505675381890007e-01
  -3.1513834933014173e-01  -1.8919821483342833e-01
  -2.0326546657737201e+00  -1.3747907820117724e+00
  -7.5776633931608628e-01  -5.5067657225372080e-01
  -1.1778999800724046e+00  -3.0457530040751174e-01
  -2.7910935067863489e+00  -2.3155105799119622e+00
  -4.4173210844944713e+00  -2.7008574476944882e+00
  -1.7048466958572446e+00  -8.9338862366213367e-01
  -2.1932266848777875e+00  -1.1392595823112464e+00
  -7.7374264617371902e-01  -2.2672950523865038e-01
  -2.0193561723586475e+00  -1.0663636852975331e+00
  -1.6095414807625041e-01  -8.8295046011069489e-01
  -1.5526925414310435e+00  -9.3536727620065185e-01
   1.5438288336901773e+00   6.8268622198438900e-01
   8.3567603869449325e-01   9.1506852762216639e-01
  -4.4263882641085983e-01  -1.4182140988690539e+00
   7.4647142363136909e-01   9.0061424826624092e-01
   4.5064677461504510e-01  -2.9628715418494078e-01
   7.5023083751387676e-01   3.5076501046120578e-01
   1.0439485019848891e+00   1.3068668767073504e+00
   1.2570164405137467e+00   3.1400028165423632e-01
   1.8006045201992453e+00   1.4320477147964688e+00
   1.7069105179109401e-01  -2.0384198230083872e-01
  -8.2593364064417640e-01  -9.6349399293666849e-01
  -5.1792954256369494e-01  -6.2596786959704900e-02
  -3.9941705113969966e-01  -2.4327143716769942e-01
  -1.3847293085750501e+00  -5.9157713435129833e-01
  -9.2342547106754802e-01  -2.6719514866655342e-01
  -2.3808190460179985e+00  -1.7010334479592673e+00
  -3.5155658208439422e-01  -4.3570437905731514e-02
  -5.5392168544419851e-01   1.6431152099480417e-01
   1.0884927916608671e+00   4.8679798471995361e-01
   1.3669945900286780e+00   1.4199591282351871e+00
   9.2048400137032749e-01  -2.5448190751934863e-01
   5.1564492434856390e-02  -2.1639014354849856e-01
   1.2221811137696499e-01  -2.6965367276372482e-01
   5.4256579662259186e-01   3.1215538143030719e-01
   1.2678120322975484e+00   1.1764961865447781e+00
   9.7823455473673937e-01   7.3949060882616857e-01
   6.6606581472409210e-01   3.2000173399096732e-01
   1.4805211639473064e+00   1.0102192879062337e+00
   3.8914870834566112e-01   1.3508498677651692e-02
   1.8095199475049051e+00   1.3139119276048099e+00
  -6.6705868936144974e-01  -4.3781768179926628e-01
   2.0111274905325799e-02  -4.1793236618877699e-01
  -1.3526175777691853e+00  -3.3001059415729189e-01
  -2.4952261674513845e+00  -2.3161148129834297e+00
  -2.9089283781750455e+00  -1.1388589562807296e+00
  -1.7994490602954945e+00  -9.3459547518979980e-01
  -1.7608322145099717e+00  -7.7699599935426789e-01
  -9.8282204302797549e-03   5.6170367203975702e-01
  -6.0376032449528694e-01  -4.5422296715587906e-01
   1.0852720799831850e+00   3.9921047099021456e-01
  -4.5054203168257145e-02  -1.3843071863778902e-01
  -2.6509388724096439e-01  -1.0524017914839439e+00
   5.3158903466045948e-01   6.7771742083705189e-01
   9.3341002730283296e-01   2.7487937274757296e-01
  -5.3440571639341972e-01  -4.7231875731927375e-01
   6.7899611009357180e-02   1.6222672932239293e-01
  -2.8172237925316168e-01  -3.3553973990772257e-01
  -2.7905510085967289e-01  -3.0687125857354736e-01
  -1.1472266221091925e+00  -4.4726364303849026e-01
   5.7037514626379737e-02   1.4159071566802212e-02
   7.2196013484591470e-01   8.3941863802798444e-01
   3.7231870002028078e-01   1.0417746725204344e-01
   1.6260458676678480e+00   1.3027953752909363e+00
   1.2704568474678988e+00   6.0181504426139254e-01
   2.1648594100738174e+00   1.1091833398520925e+00
   3.7823669589793907e-01   2.2721631724671917e-01
   1.2526817678232685e+00   3.3712257329566420e-01
  -1.7855936180933309e+00  -1.1747224618127490e+00
   1.7435451053795701e+00   1.2008885015228010e+00
  -6.0499442719840746e-01   3.4046588490121965e-01
   1.6456881715393950e+00   6.6058992091250146e-01
   7.6414397496259756e-01   1.6300334209378493e+00
   2.5366053730668257e+00   7.1697492907113114e-01
  -5.8511906584677775e-01  -1.0088260037072488e-01
   4.1747668271758970e-01  -3.6544575752783443e-01
  -1.1929642255545141e+00  -5.1304897229559543e-01
   4.4317511361503248e-01   1.0255485207582156e-01
  -7.3069929339046480e-01   3.4378410799129416e-01
   4.0644996112974896e-01   7.4156436621575741e-02
   1.4863803191398743e+00   1.6612367222453186e+00
   3.3713555925525300e+00   2.1193364841997022e+00
   4.0181716040923829e+00   2.8050141274050442e+00
   3.9404395288960883e+00   2.1789062170440432e+00
   1.4914147873797103e+00   8.7401183115880465e-02
  -6.4982338950806229e-01  -1.2142392055772682e+00
  -1.6909175892788686e+00  -1.2255649244351967e+00
  -7.9583371354038934e-01   9.5968575620088148e-03
  -1.2649534612271709e+00   3.6013925981126196e-02
  -8.7125937903576500e-01   6.8760299242389550e-02
  -9.4856252794399065e-01  -1.9598135048097537e-01
   1.0945606834808905e+00   7.9905729873470810e-01
   1.4560177056215537e+00   1.2386598928999863e+00
   1.3020427570047131e+00   4.5297343695716585e-01
   1.2660743698053938e+00   7.2318258507538158e-01
   2.5499804562267312e+00   1.3357091937253971e+00
   1.1163347516298472e+00   4.0747582656274828e-01
  -1.9513669696894362e+00  -1.8797265672461263e+00
  -3.4647002643639779e-01   4.1475322670192556e-02
  -3.8829080677876799e+00  -2.8150060829330230e+00
  -1.5610618217784504e+00  -6.6094551147799785e-01
  -2.5382569712121619e+00  -2.4911094657861399e-01
  -5.6338667722358182e-01  -9.3493457878030028e-01
  -1.9557988918341225e+00  -2.1928612977516471e-01
   6.8227665048968344e-01  -1.1328453656115556e-01
   1.0048557593152254e+00   1.0634874623145028e+00
   2.2479472944746770e+00   9.0651911999103862e-01
   1.3766321945555029e+00   8.6712801024474850e-01
   1.4395564267465408e+00   1.2268042122817872e-01
   1.5148909781843347e+00   8.2423479047177084e-01
   1.6022023510467878e+00   8.4475849147115523e-01
  -1.4908946348390100e+00  -1.3431445248453795e+00
  -3.5452360857073456e-01  -8.7365232232614221e-02
  -6.0429164014309400e-01   9.8396409699201791e-03
  -4.3143300519954331e-01  -3.4651011587363584e-01
  -9.7020789381766959e-01   2.0908896115729086e-01
  -8.7158506853396578e-01  -8.4896958845051207e-01
  -7.8960389073598769e-01  -3.8778718564259740e-01
  -4.8179666012515610e-01  -2.0545764674464623e-01
  -5.3390815334486419e-03   7.1951644780195806e-02
  -1.0093801720994033e+00  -7.8339198352795125e-01
   1.3798860319363793e-01   4.7332816683482978e-02
   3.3833301012584216e-01   3.6120454044617528e-01
  -2.4620017644882686e-01  -5.9339420374186347e-01
  -2.2806471979527237e-01   6.6013722399290875e-02
  -4.1620395700248081e-01  -5.5459329918786671e-01
   6.8645391161484992e-01   4.9144820749324375e-01
   3.0531623124117552e-01   4.3176684779627361e-01
   1.2470105449194411e+00   6.9369351237915289e-01
  -1.0068797700655796e+00  -8.0355957954162205e-01
   2.1943183016652307e-01  -2.2266310231842337e-01
  -1.8480685104607510e+00  -1.0466917934410902e+00
  -1.5971027454836392e-01  -3.6146787716066120e-01
  -1.8299222223271006e+00  -4.7606403195321528e-01
   4.7326731055759763e-01   5.6709803004045406e-02
  -1.4862126477069539e+00  -4.2816498710229833e-01
   3.6667410282686652e-01  -2.5952356854365866e-01
  -5.9161705489594030e-01   1.3259378122953996e-01
   4.9168437434505896e-01  -3.3527677894057428e-01
   1.2452767759425971e+00   1.4563268074598015e+00
   2.5562950983939059e+00   1.3740640876246299e+00
   6.4988093416083748e-01   1.4756224373064042e-01
  -1.0583162646095736e+00  -1.3402899334604423e+00
  -3.1888226767124785e+00  -2.5882449980560951e+00
  -2.7054848349119580e+00  -1.7810322474012403e+00
  -4.5003555789200238e+00  -2.4169246273810834e+00
  -2.6925106904745397e+00  -1.0976652093348722e+00
  -1.6600348506497435e+00  -4.0075898992187109e-02
   1.2917346143664237e+00   9.8179882323817647e-01
   1.1655935805536370e+00   1.1322085966381592e+00
   1.1576086467345492e+00  -1.9366692565962695e-01
  -6.2920191646226109e-01  -1.1305968132178303e+00
   1.4938370634877343e+00   4.0262933221040331e-01
   1.4178536324196078e-02  -2.2214295246508031e-02
   3.4528701909389579e+00   2.4274869616384094e+00
   8.6056680482114611e-01   9.4964431941674199e-01
   1.3149804062642059e+00  -1.9136470628448138e-01
  -9.5383152564955509e-01  -1.9429497212759494e-01
   1.7859731991881205e+00   5.7079353505601527e-01
  -9.9612988384162460e-01   2.4540370734709716e-03
   7.3347426632176804e-01   3.3265476465686783e-01
   1.4143683783208949e+00   1.9669324479495345e+00
   2.3730121310679073e+00   9.7708520406790156e-01
   1.0758622347886957e+00   1.0848628634461406e+00
   2.3696637952821176e+00   1.2835544196123598e+00
   1.8427857735075288e+00   9.9467097153600159e-01
   1.3375501034412531e+00   5.7980488518554085e-01
   6.9663359300955463e-01   6.4492153769491123e-01
   2.2975961003101106e-01  -8.4313275062860960e-02
  -2.6155569067678536e-01  -2.9322934649567950e-02
  -1.1905600026742422e+00  -5.7172470857234825e-01
  -1.0135449860189258e+00  -4.5898958274074841e-01
  -1.0896575915567546e+00  -3.1595652144043562e-01
   2.1891637110190598e-01   4.5877938786049577e-01
  -2.8825746770041050e-01   1.0896458736849048e-01
   2.3750711296957450e-01  -2.0694509039037953e-02
   1.3337700641865213e+00   1.1418975027286733e+00
   2.0561818135580330e+00   1.0604522029020464e+00
   1.9335321521974880e-01  -1.8714688823080949e-01
   2.8201733393418555e+00   1.9205771644833025e+00
